series_animedb_id,series_title,series_type,series_episodes,my_id,my_watched_episodes,my_start_date,my_finish_date,my_rated,my_score,my_storage,my_storage_value,my_status,my_comments,my_times_watched,my_rewatch_value,my_priority,my_tags,my_rewatching,my_rewatching_ep,my_discuss,my_sns,update_on_import
13055,Sankarea OVA,OVA,2,0,2,0000-00-00,0000-00-00,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
35851,Sayonara no Asa ni Yakusoku no Hana wo Kazarou,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Watching,,0,,LOW,,0,0,1,default,0
2605,Sayonara Zetsubou Sensei,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
2476,School Days,TV,12,0,12,0000-00-00,0000-00-00,,6,,0.00,Completed,,0,,LOW,,0,0,1,default,0
5940,Seiken no Blacksmith,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
6500,Seikon no Qwaser,TV,24,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
22877,Seireitsukai no Blade Dance,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
47790,"Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru",TV,0,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
4063,Sekirei,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
5277,Sekirei: Pure Engagement,TV,13,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
199,Sen to Chihiro no Kamikakushi,Movie,1,0,1,0000-00-00,0000-00-00,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
11751,Senki Zesshou Symphogear,TV,13,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
32836,Senki Zesshou Symphogear AXZ,TV,13,0,0,0000-00-00,0000-00-00,,0,,0.00,Dropped,,0,,LOW,,0,0,1,default,0
36037,Senran Kagura Shinovi Master: Tokyo Youma-hen,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
41456,"Sentouin, Hakenshimasu!",TV,12,0,2,0000-00-00,0000-00-00,,0,,0.00,Watching,,0,,LOW,,0,0,1,default,0
355,Shakugan no Shana,TV,24,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
2787,Shakugan no Shana II (Second),TV,24,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
154,Shaman King,TV,64,0,3,0000-00-00,0000-00-00,,0,,0.00,On-Hold,,0,,LOW,,0,0,1,default,0
42205,Shaman King (2021),TV,52,0,4,0000-00-00,0000-00-00,,0,,0.00,Watching,,0,,LOW,,0,0,1,default,0
34240,Shelter (Music),Music,1,0,1,0000-00-00,0000-00-00,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
23273,Shigatsu wa Kimi no Uso,TV,22,0,22,0000-00-00,0000-00-00,,10,,0.00,Completed,,0,,LOW,,0,0,1,default,0
28069,Shigatsu wa Kimi no Uso: Moments,OVA,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
7724,Shiki,TV,22,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
29786,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Watching,,0,,LOW,,0,0,1,default,0
38659,Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru,TV,12,0,12,0000-00-00,0000-00-00,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
21843,Shingeki no Bahamut: Genesis,TV,12,0,12,0000-00-00,0000-00-00,,10,,0.00,Completed,,0,,LOW,,0,0,1,default,0
30736,Shingeki no Bahamut: Virgin Soul,TV,24,0,24,0000-00-00,2019-06-21,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
16498,Shingeki no Kyojin,TV,25,0,25,0000-00-00,0000-00-00,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
25777,Shingeki no Kyojin Season 2,TV,12,0,8,0000-00-00,0000-00-00,,0,,0.00,Dropped,,0,,LOW,,0,0,1,default,0
25781,Shingeki no Kyojin: Kuinaki Sentaku,OVA,2,0,2,0000-00-00,2017-06-16,,0,,0.00,Completed,,0,,LOW,,0,0,1,default,0
23233,Shinmai Maou no Testament,TV,12,0,12,0000-00-00,0000-00-00,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
30363,Shinmai Maou no Testament Burst,TV,10,0,10,2016-12-17,0000-00-00,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
30365,Shinmai Maou no Testament Burst: Toujou Basara no Shigoku Heiwa na Nichijou,OVA,1,0,1,0000-00-00,0000-00-00,,0,,0.00,Completed,,0,,LOW,,0,0,1,default,0
36688,Shinmai Maou no Testament Departures,OVA,1,0,0,0000-00-00,0000-00-00,,0,,0.00,On-Hold,,0,,LOW,,0,0,1,default,0
30464,Shinmai Maou no Testament Specials,Special,6,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
29027,Shinmai Maou no Testament: Toujou Basara no Hard Sweet na Nichijou,OVA,1,0,1,0000-00-00,0000-00-00,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
13125,Shinsekai yori,TV,25,0,25,0000-00-00,0000-00-00,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
23325,Shirogane no Ishi: Argevollen,TV,24,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
28625,Shisha no Teikoku,Movie,1,0,1,0000-00-00,0000-00-00,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
28171,Shokugeki no Souma,TV,24,0,24,0000-00-00,0000-00-00,,10,,0.00,Completed,,0,,LOW,,0,0,1,default,0
31327,Shokugeki no Souma OVA,OVA,2,0,2,0000-00-00,0000-00-00,,0,,0.00,Completed,,0,,LOW,,0,0,1,default,0
40902,Shokugeki no Souma: Gou no Sara,TV,13,0,13,0000-00-00,2020-10-06,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
32282,Shokugeki no Souma: Ni no Sara,TV,13,0,13,0000-00-00,0000-00-00,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
34480,Shokugeki no Souma: Ni no Sara OVA,OVA,2,0,2,0000-00-00,0000-00-00,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
35788,Shokugeki no Souma: San no Sara,TV,12,0,12,0000-00-00,0000-00-00,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
36949,Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen,TV,12,0,12,0000-00-00,0000-00-00,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
39940,Shokugeki no Souma: Shin no Sara,TV,12,0,12,0000-00-00,2020-02-22,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
35838,Shoujo Shuumatsu Ryokou,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
33502,Shuumatsu Nani Shitemasu ka? Isogashii Desu ka? Sukutte Moratte Ii Desu ka?,TV,12,0,12,0000-00-00,0000-00-00,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
33433,Shuumatsu no Izetta,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Watching,,0,,LOW,,0,0,1,default,0
33834,Sin: Nanatsu no Taizai,TV,12,0,2,0000-00-00,0000-00-00,,0,,0.00,Dropped,,0,,LOW,,0,0,1,default,0
534,Slayers,TV,26,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
40586,"Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita",TV,12,0,7,0000-00-00,0000-00-00,,0,,0.00,Watching,,0,,LOW,,0,0,1,default,0
39569,Sora no Aosa wo Shiru Hito yo,Movie,1,0,1,0000-00-00,0000-00-00,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
35839,Sora yori mo Tooi Basho,TV,13,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
33775,Soul Buster,TV,12,0,5,0000-00-00,0000-00-00,,0,,0.00,Dropped,,0,,LOW,,0,0,1,default,0
3588,Soul Eater,TV,51,0,51,0000-00-00,0000-00-00,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
21507,Soul Eater NOT!,TV,12,0,1,0000-00-00,0000-00-00,,0,,0.00,Dropped,,0,,LOW,,0,0,1,default,0
32105,Sousei no Onmyouji,TV,50,0,50,0000-00-00,2017-03-30,,10,,0.00,Completed,,0,,LOW,,0,0,1,default,0
9253,Steins;Gate,TV,24,0,24,0000-00-00,0000-00-00,,10,,0.00,Completed,,0,,LOW,,0,0,1,default,0
11577,Steins;Gate Movie: Fuka Ryouiki no Déjà vu,Movie,1,0,1,0000-00-00,0000-00-00,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
2418,Stranger: Mukou Hadan,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
18277,Strike the Blood,TV,24,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
28621,Subete ga F ni Naru,TV,11,0,5,0000-00-00,0000-00-00,,0,,0.00,On-Hold,,0,,LOW,,0,0,1,default,0
16524,Suisei no Gargantia,TV,13,0,1,0000-00-00,0000-00-00,,0,,0.00,Dropped,,0,,LOW,,0,0,1,default,0
14289,Sukitte Ii na yo.,TV,13,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
7311,Suzumiya Haruhi no Shoushitsu,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
849,Suzumiya Haruhi no Yuuutsu,TV,14,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
11757,Sword Art Online,TV,25,0,25,0000-00-00,0000-00-00,,10,,0.00,Completed,,0,,LOW,,0,0,1,default,0
36475,Sword Art Online Alternative: Gun Gale Online,TV,12,0,12,0000-00-00,0000-00-00,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
21881,Sword Art Online II,TV,24,0,24,0000-00-00,0000-00-00,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
31765,Sword Art Online Movie: Ordinal Scale,Movie,1,0,1,0000-00-00,0000-00-00,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
36474,Sword Art Online: Alicization,TV,24,0,24,0000-00-00,2019-03-30,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
39597,Sword Art Online: Alicization - War of Underworld,TV,12,0,12,0000-00-00,2020-01-04,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
40540,Sword Art Online: Alicization - War of Underworld 2nd Season,TV,11,0,11,0000-00-00,2020-09-21,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
20021,Sword Art Online: Extra Edition,Special,1,0,1,0000-00-00,0000-00-00,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
42916,Sword Art Online: Progressive Movie - Hoshi Naki Yoru no Aria,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
16099,Sword Art Online: Sword Art Offline,Special,9,0,9,0000-00-00,0000-00-00,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
29758,Taboo Tattoo,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
36470,Tada-kun wa Koi wo Shinai,TV,13,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
4884,Tales of the Abyss,TV,26,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
30911,Tales of Zestiria the Cross,TV,12,0,12,0000-00-00,0000-00-00,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
34086,Tales of Zestiria the Cross 2nd Season,TV,13,0,13,0000-00-00,2017-05-03,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
33558,Tales of Zestiria the Cross: Saiyaku no Jidai,Special,1,0,1,0000-00-00,0000-00-00,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
24459,Tales of Zestiria: Doushi no Yoake,Special,1,0,1,0000-00-00,0000-00-00,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
12445,Tasogare Otome x Amnesia,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
35790,Tate no Yuusha no Nariagari,TV,25,0,25,0000-00-00,2019-06-27,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
40356,Tate no Yuusha no Nariagari Season 2,TV,0,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
40594,Tatoeba Last Dungeon Mae no Mura no Shounen ga Joban no Machi de Kurasu Youna Monogatari,TV,12,0,3,0000-00-00,0000-00-00,,0,,0.00,Watching,,0,,LOW,,0,0,1,default,0
2001,Tengen Toppa Gurren Lagann,TV,27,0,27,0000-00-00,0000-00-00,,10,,0.00,Completed,,0,,LOW,,0,0,1,default,0
4565,Tengen Toppa Gurren Lagann Movie 2: Lagann-hen,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
38826,Tenki no Ko,Movie,1,0,1,0000-00-00,0000-00-00,,10,,0.00,Completed,,0,,LOW,,0,0,1,default,0
37430,Tensei shitara Slime Datta Ken,TV,24,0,24,0000-00-00,0000-00-00,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
39551,Tensei shitara Slime Datta Ken 2nd Season,TV,12,0,12,0000-00-00,2021-04-02,,10,,0.00,Completed,,0,,LOW,,0,0,1,default,0
41487,Tensei shitara Slime Datta Ken 2nd Season Part 2,TV,12,0,11,0000-00-00,2021-09-22,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
41353,The God of High School,TV,13,0,13,0000-00-00,2020-10-04,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
3455,To LOVE-Ru,TV,26,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
13663,To LOVE-Ru Darkness,TV,12,0,12,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
6213,Toaru Kagaku no Railgun,TV,24,0,3,0000-00-00,0000-00-00,,0,,0.00,Dropped,,0,,LOW,,0,0,1,default,0
4654,Toaru Majutsu no Index,TV,24,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
2236,Toki wo Kakeru Shoujo,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
22319,Tokyo Ghoul,TV,12,0,12,0000-00-00,0000-00-00,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
27899,Tokyo Ghoul √A,TV,12,0,12,0000-00-00,0000-00-00,,10,,0.00,Completed,,0,,LOW,,0,0,1,default,0
36511,Tokyo Ghoul:re,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
16011,Tokyo Ravens,TV,24,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
14227,Tonari no Kaibutsu-kun,TV,13,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
523,Tonari no Totoro,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
4224,Toradora!,TV,25,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
10033,Toriko,TV,147,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
33023,Touken Ranbu: Hanamaru,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
6,Trigun,TV,26,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
4106,Trigun: Badlands Rumble,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
25157,Trinity Seven,TV,12,0,1,0000-00-00,0000-00-00,,0,,0.00,Dropped,,0,,LOW,,0,0,1,default,0
43523,Tsuki ga Michibiku Isekai Douchuu,TV,12,0,12,0000-00-00,0000-00-00,,10,,0.00,Completed,,0,,LOW,,0,0,1,default,0
49889,Tsuki ga Michibiku Isekai Douchuu 2nd Season,TV,0,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
27387,Under the Dog,OVA,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
29854,Ushio to Tora (TV),TV,26,0,26,2016-06-19,0000-00-00,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
31098,Ushio to Tora (TV) 2nd Season,TV,13,0,13,2016-07-08,2016-07-08,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
30901,Utawarerumono: Itsuwari no Kamen,TV,25,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
37521,Vinland Saga,TV,24,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
33352,Violet Evergarden,TV,13,0,13,2018-01-29,0000-00-00,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
46095,Vivy: Fluorite Eye's Song,TV,13,0,12,0000-00-00,2021-06-21,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
16742,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,TV,12,0,12,0000-00-00,0000-00-00,,2,,0.00,Completed,,0,,LOW,,0,0,1,default,0
18245,White Album 2,TV,13,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
24405,World Trigger,TV,73,0,0,0000-00-00,0000-00-00,,0,,0.00,Watching,,0,,LOW,,0,0,1,default,0
37779,Yakusoku no Neverland,TV,12,0,4,0000-00-00,0000-00-00,,0,,0.00,On-Hold,,0,,LOW,,0,0,1,default,0
28677,Yamada-kun to 7-nin no Majo (TV),TV,12,0,12,0000-00-00,0000-00-00,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
32615,Youjo Senki,TV,12,0,12,0000-00-00,0000-00-00,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
49233,Youjo Senki II,TV,0,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
37055,Youjo Senki Movie,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
49236,Youjo Senki: Sabaku no Pasta Daisakusen,ONA,1,0,1,0000-00-00,0000-00-00,,10,,0.00,Completed,,0,,LOW,,0,0,1,default,0
34904,Youjo Senki: Senkyou Houkoku,Special,1,0,1,0000-00-00,0000-00-00,,6,,0.00,Completed,,0,,LOW,,0,0,1,default,0
9331,Yumekui Merry,TV,13,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
32995,Yuri!!! on Ice,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
10495,Yuru Yuri,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
40911,Yuukoku no Moriarty,TV,11,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
23283,Zankyou no Terror,TV,11,0,11,0000-00-00,0000-00-00,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
34176,Zero kara Hajimeru Mahou no Sho,TV,12,0,12,0000-00-00,0000-00-00,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
1195,Zero no Tsukaima,TV,13,0,13,0000-00-00,0000-00-00,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
11319,Zero no Tsukaima F,TV,12,0,1,0000-00-00,0000-00-00,,0,,0.00,Dropped,,0,,LOW,,0,0,1,default,0
1840,Zero no Tsukaima: Futatsuki no Kishi,TV,12,0,12,0000-00-00,0000-00-00,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
3712,Zero no Tsukaima: Princesses no Rondo,TV,12,0,12,0000-00-00,0000-00-00,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
14075,Zetsuen no Tempest,TV,24,0,24,2016-08-09,2016-08-14,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
31245,Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,Plan to Watch,,0,,LOW,,0,0,1,default,0
